7601	1988
7604	1990
7605	2005
7610	2005
7612	1987
7613	1993
7621	1988
7630	2006
7631	1994
7632	2005
7633	1986
7637	1990
7638	2004
7652	2006
7653	1984
7655	2006
7658	2006
7660	2006
7663	2006
7664	1980
7668	1980
7669	2006
7670	1986
7673	2004
7678	1994
7681	1994
7683	2006
7690	1991
7694	2006
7697	1984
7704	1988
7710	2005
7711	1987
7718	2005
7720	1993
7728	2006
7730	2005
7737	2004
7739	2006
7742	1988
7744	2005
7745	2005
7746	2004
7748	2006
7753	2004
7757	1993
7759	1994
7760	1994
7762	1992
7763	1992
7766	1992
7770	1980
7773	2006
7775	1988
7784	2004
7803	1986
7807	2004
7810	1992
7814	1980
7830	2007
7831	2005
7833	2005
7834	1983
7836	1980
7838	2004
7840	2005
7846	1994
7848	2005
7852	2005
7853	2006
7855	1983
7858	2006
7859	2004
7862	2006
7867	2005
7869	1987
7872	1992
7882	1993
7884	1993
7887	1991
7898	1988
7906	1988
7907	1993
7912	1987
7913	1994
7914	1992
7915	2006
7916	2005
7917	2004
7920	1980
7923	1982
7926	1991
7927	1991
7930	2006
7932	1990
7937	1986
7947	1990
7949	1992
7950	2005
7951	1993
7955	1994
7959	1993
7960	2004
7965	2004
7966	1982
7968	1990
7970	1980
7975	1992
7976	2005
7977	2004
7980	2005
7981	1990
7982	2007
7987	1984
7994	1990
7996	1982
7998	1984
8000	1983
8002	1988
8005	1982
8008	2006
8010	2006
8012	1993
8014	2005
8019	1980
8021	1991
8030	1984
8031	2005
8032	1993
8035	2005
8041	2006
8046	2006
8048	2004
8049	2006
8052	1982
8054	1986
8055	1994
8056	2005
8058	2004
8065	1988
8071	1983
8078	1987
8081	2005
8082	2004
8084	2005
8090	1988
8093	1988
8094	2005
8097	2004
8103	1990
8121	1991
8122	1992
8123	1993
8129	1994
8131	1990
8137	1991
8140	2005
8142	2005
8150	1983
8151	1990
8155	2004
8157	1992
8158	1993
8159	1991
8161	2004
8162	2005
8170	1994
8174	1988
8188	2005
8202	2006
8205	1983
8206	1986
8209	1994
8210	1991
8211	1991
8212	1993
8213	1990
8214	1992
8220	2004
8224	2006
8226	2005
8231	2006
8232	1980
8235	2006
8238	1994
8248	2006
8251	1992
8252	1991
8253	1990
8254	1986
8257	1994
8258	1993
8266	1983
8267	1984
8274	1994
8276	1983
8279	2006
8289	1987
8301	2006
8309	1983
8314	1991
8315	1987
8317	1992
8322	2005
8323	2006
8324	2006
8325	2004
8328	2004
8329	2005
8330	2005
8331	2006
8332	2005
8333	1987
8335	2005
8343	1988
8344	1987
8345	1986
8346	1982
8350	2005
8351	2015
8362	1993
8363	1994
8365	1992
8367	1990
8368	1991
8369	2005
8370	1991
8373	1992
8374	2006
8377	2005
8379	1993
8380	2006
8386	1986
8387	1986
8388	2006
8394	2006
8399	1986
8402	1992
8403	1994
8406	2006
8409	2004
8413	2004
8415	2006
8418	1983
8419	1988
8421	1984
8422	1993
8423	1982
8427	1990
8434	1995
8435	1987
8436	1988
8439	2005
8440	1993
8453	1984
8455	1992
8456	1993
8465	1994
8468	1992
8476	1994
8480	1982
8485	2004
8486	2005
8487	2005
8488	2006
8490	1986
8492	2004
8494	1994
8507	2016
8511	1994
8512	1994
8515	1992
8522	2005
8523	2006
8528	1986
8531	1986
8535	2006
8536	2006
8542	1993
8544	1994
8545	2006
8547	1986
8548	1984
8549	1990
8556	1993
8564	2006
8565	2005
8578	2005
8594	1982
8596	1986
8602	2008
8603	1980
8605	1982
8607	1991
8608	1992
8609	1994
8615	2005
8617	1994
8618	1992
8619	1986
8631	1983
8636	2004
8638	1993
8640	1986
8641	1994
8646	1988
8647	1993
8648	1988
8649	1986
8652	2004
8654	1982
8659	1995
8661	1988
8662	1984
8666	1994
8668	1990
8669	1992
8671	1993
8673	1990
8675	2006
8677	1986
8681	2004
8683	2006
8684	2006
8700	1980
8701	1988
8702	1990
8704	1980
8705	1980
8706	2005
8709	1987
8711	1990
8715	1982
8716	1987
8717	1988
8721	2005
8723	1986
8724	1987
8726	2006
8727	1982
8733	1990
8734	1992
8737	2005
8740	1984
8743	1991
8744	1982
8749	1994
8756	1993
8762	2006
8763	1980
8764	1990
8765	1991
8768	1986
8769	1980
8771	1994
8778	1990
8779	1990
8783	1994
8784	1994
8790	2005
8796	1990
8803	1994
8807	2004
8809	2006
8810	1987
8811	1991
8813	1994
8814	2004
8816	2006
8821	1987
8823	1993
8824	1980
8830	1994
8832	2006
8838	2004
8845	1988
8846	1991
8850	1986
8856	1993
8862	2006
8868	2004
8871	1990
8880	1994
8881	2006
8887	2005
8888	2006
8889	1984
8890	1986
8891	1986
8892	1989
8893	1988
8894	1988
8895	1990
8897	1990
8898	1991
8899	1992
8901	1987
8902	2004
8906	2004
8914	2005
8916	2006
8919	1992
8920	1991
8931	1991
8936	1994
8938	1991
8949	1983
8960	1994
8964	2006
8965	1991
8966	1992
8967	1993
8977	1991
8981	2006
8985	1994
8986	1992
8987	1980
9000	1982
9004	1990
9008	1987
9009	1991
9010	2005
9013	1987
9016	1988
9027	1994
9030	2004
9032	2004
9034	2004
9035	1993
9036	2005
9037	2004
9038	2004
9039	1986
9041	1990
9042	1993
9045	1992
9046	1984
9047	2005
9053	1990
9054	1991
9055	1988
9056	2004
9060	1984
9061	1994
9075	2006
9080	1992
9081	2005
9086	1994
9087	1987
9088	1988
9096	1986
9097	1994
9103	2005
9104	1987
9111	1990
9121	2006
9122	1980
9126	1986
9130	1994
9133	1991
9150	1982
9151	1994
9152	2005
9156	1993
9159	2005
9160	1994
9161	1987
9162	1988
9164	1990
9166	2005
9181	1994
9187	1988
9188	1990
9189	1990
9192	1986
9202	2006
9203	2005
9204	1994
9209	2005
9210	1992
9211	2013
9214	1987
9215	1993
9216	1994
9219	2006
9222	1983
9223	2007
9229	1992
9230	1994
9231	2006
9234	1993
9237	2006
9240	1986
9241	2005
9244	1982
9259	2006
9260	2005
9263	1982
9265	1990
9266	1988
9267	1992
9268	1988
9269	2005
9272	1991
9276	2006
9277	2006
9282	2005
9288	2007
9289	2006
9296	1994
9297	1994
9298	2005
9299	2006
9302	1987
9303	1986
9307	2005
9314	2004
9316	1982
9326	2006
9327	1984
9329	1988
9337	2004
9342	2004
9343	1990
9347	2006
9349	1986
9351	1988
9356	1987
9357	1994
9362	2005
9363	2006
9365	1991
9384	1991
9385	1994
9386	1983
9395	1986
9398	2005
9426	1982
9427	1993
9428	1987
9429	1982
9434	1980
9436	1992
9446	1983
9448	2005
9449	2006
9451	2006
9455	1983
9463	1992
9464	2005
9467	1991
9471	1991
9487	1982
9489	1990
9493	2005
9495	1987
9499	1994
9505	1991
9513	2006
9514	2005
9515	1988
9518	2004
9519	1983
9522	1986
9523	1987
9527	2006
9541	2006
9556	1994
9562	1993
9563	1994
9565	1993
9573	1992
9581	2004
9591	2006
9592	2006
9593	2006
9605	2004
9606	2006
9607	2006
9611	1988
9613	1991
9614	1994
9625	2006
9636	1988
9640	1990
9641	1984
9642	1990
9643	1993
9644	2005
9645	2006
9648	2005
9651	2007
9658	1992
9659	1984
9667	2004
9669	1994
9672	1983
9693	2006
9697	1980
9698	1983
9699	1986
9701	1994
9702	1988
9703	1993
9706	2004
9710	1986
9717	1980
9718	1987
9720	1990
9724	1983
9729	1991
9735	2005
9739	1980
9741	1980
9742	2005
9746	2006
9752	1990
9753	1984
9754	1991
9756	1984
9757	1987
9758	2004
9767	2005
9768	2005
9769	2006
9771	2006
9776	2004
9788	1983
9790	1994
9798	1986
9810	1990
9812	1991
9813	2006
9815	2004
9817	2005
9818	2005
9822	2006
9825	2006
9827	2006
9830	2005
9831	2006
9833	2006
9838	1990
9840	2004
9841	2006
9845	1991
9846	2006
9847	1992
9848	2005
9850	2006
9853	2006
9854	2005
9855	1994
9856	2006
9862	2005
9866	1982
9868	1983
9873	2004
9875	2005
9878	2004
9882	2008
9883	2006
9884	1987
9886	1988
9887	1980
9888	1992
9894	2005
9899	1982
9903	1984
9905	1986
9907	1991
9909	1992
9910	2005
9911	1986
9913	2008
9917	1988
9919	1994
9920	2005
9921	1992
9923	1994
9926	2005
9928	2004
9937	2005
9939	2006
9944	2004
9946	2005
9948	2005
9949	1998
9950	1984
9951	1994
9952	1994
9953	1993
9955	2004
9959	2005
9963	1992
9964	1987
9965	1990
9966	2006
9985	1982
9989	2006
9991	2005
9993	1987
9995	1980
10000	1990
10003	1980
10005	1983
10007	1990
10011	1982
10013	1982
10015	1994
10016	1993
10019	2004
10020	1987
10022	1990
10024	2004
10029	1990
10031	1980
10033	1983
10034	1983
10035	1990
10037	1992
10040	2006
10042	1994
10047	1991
10049	1986
10051	1987
10053	1990
10060	1980
10066	1996
10068	1990
10069	2004
10073	1988
10074	1986
10075	2006
10077	2005
10081	2005
10087	2006
10088	2006
10089	1986
10093	2004
10095	2005
10097	2006
10104	1994
10114	1994
10115	1982
10121	1986
10129	1994
10134	1994
10135	2005
10136	1994
10148	1984
10149	1991
10150	1990
10152	1988
10158	2006
10159	1982
10160	1988
10169	1986
10175	1983
10178	1993
10180	1994
10182	1986
10185	1994
10197	1994
10198	1990
10199	1994
10201	1988
10203	1992
10205	2006
10216	1986
10221	1988
10222	1994
10226	1991
10232	2005
10234	2005
10235	1987
10237	1992
10241	1987
10249	2005
10252	2006
10257	1994
10274	1994
10277	1987
10279	1994
10285	2005
10293	1990
10295	1992
10300	1982
10302	1983
10303	1994
10304	1980
10305	2006
10306	1990
10309	1987
10310	2006
10314	1982
10315	1983
10326	2006
10332	1993
10334	2005
10335	2006
10337	1983
10338	1990
10340	1994
10343	1986
10352	2006
10361	1990
10369	1990
10372	1983
10376	2006
10377	2005
10384	2006
10388	2005
10395	1990
10396	2006
10397	2006
10400	2004
10405	2006
10408	2006
10409	1990
10411	1986
10412	1988
10413	1982
10414	2005
10420	1983
10421	1984
10425	1986
10427	2006
10428	1988
10435	1993
10452	1994
10454	2005
10455	1986
10460	1982
10461	1984
10462	1986
10463	1988
10464	2005
10465	2006
10466	1993
10469	1994
10475	1986
10476	2005
10477	2006
10479	1983
10480	1990
10487	2005
10492	2005
10493	2005
10499	1992
10502	1980
10504	1991
10505	2005
10507	1982
10509	1990
10510	2005
10515	1984
10516	2004
10518	2006
10519	2005
10530	1991
10531	1982
10533	2005
10534	2005
10536	1993
10537	1987
10543	1992
10553	2004
10557	1987
10559	2006
10563	2006
10567	2006
10568	2005
10573	2005
10580	2005
10582	1990
10584	2005
10589	2004
10590	1988
10591	1994
10596	2006
10598	1983
10601	2005
10604	1987
10606	1992
10608	1993
10613	1980
10614	1990
10615	1982
10617	1987
10619	1983
10621	2006
10627	1982
10628	1986
10631	1987
10635	2006
10636	2005
10637	1992
10638	1992
10640	1994
10643	2004
10647	1992
10651	2004
10652	1993
10655	1993
10657	1994
10660	2006
10662	1993
10664	1980
10666	2004
10667	1994
10672	1994
10673	1990
10675	1990
10677	1992
10679	1993
10681	2004
10683	1993
10690	1986
10692	2006
10693	1987
10697	1982
10703	2006
10706	1994
10708	2005
10710	2004
10713	2006
10715	1993
10721	2005
10724	1992
10733	1987
10739	2005
10740	1988
10751	1991
10752	2005
10754	2005
10760	1991
10761	2006
10764	2007
10768	1991
10770	1986
10773	2004
10777	1986
10784	2006
10787	2004
10789	2004
10792	2005
10794	1994
10795	2006
10798	1986
10799	2006
10800	1992
10804	1987
10805	1990
10806	1991
10808	1986
10810	1986
10814	1990
10818	1986
10820	1990
10822	1992
10826	1994
10829	2006
10831	2005
10833	2005
10834	1986
10837	2006
10844	1982
10845	2006
10849	2005
10850	1991
10854	2006
10856	2004
10860	1986
10861	1994
10862	1986
10864	1991
10865	1993
10866	1984
10868	1992
10872	2006
10873	1988
10874	1982
10877	1987
10878	1993
10879	1994
10880	1993
10882	1988
10883	1994
10884	2007
10885	1994
10887	1986
10889	1982
10892	1994
10893	2004
10895	2006
10913	2005
10915	1994
10916	2004
10920	2004
10923	2006
10927	2006
10929	2006
10941	1991
10942	1992
10943	1994
10948	2005
10949	2006
10953	1990
10955	1992
10956	1987
10958	2005
10959	2005
10961	1986
10963	2006
10964	1982
